Station Carrefour ID,Date,Enseigne Concurrente,Produit,Inférieur,Supérieur,Égal
59430001,2024-01-12,CORA,GPLc,1,0,0
38150001,2024-06-29,BP,GPLc,0,5,0
35301001,2024-06-14,Systéme U,GPLc,0,2,1
59290001,2024-07-08,Total,GPLc,0,2,0
69132001,2024-03-05,Avia,GPLc,0,2,0
71100002,2024-02-03,Géant,GPLc,0,1,0
78120003,2024-02-22,Total Access,GPLc,0,5,0
60280001,2024-07-10,Total,GPLc,0,1,0
6156001,2024-02-15,BP,GPLc,0,2,0
38150001,2024-01-29,Avia,GPLc,0,3,0
71100002,2024-02-26,Auchan,GPLc,0,1,0
13741001,2024-04-30,ENI,GPLc,1,1,0
31370001,2024-01-01,Intermarché,GPLc,2,0,0
56190011,2024-04-17,Leclerc,GPLc,1,0,1
31190003,2024-07-06,Systéme U,GPLc,1,1,0
94430003,2024-05-13,Total,GPLc,0,11,0
35301001,2024-05-12,Intermarché,GPLc,0,1,0
29280001,2024-06-24,Géant,GPLc,0,1,0
31370001,2024-07-15,Intermarché,GPLc,2,0,0
29196001,2024-02-28,Leclerc,GPLc,1,0,2
38150001,2024-05-15,Dyneff,GPLc,0,1,0
13220003,2024-08-02,Total,GPLc,0,2,0
13220003,2024-06-28,Géant,GPLc,0,1,0
94430003,2024-03-24,Total Access,GPLc,1,12,0
94430003,2024-01-24,Total,GPLc,0,11,0
31370001,2024-03-17,Intermarché,GPLc,2,0,0
59430001,2024-01-11,CORA,GPLc,1,0,0
60280001,2024-06-25,Auchan,GPLc,0,1,0
56190011,2024-05-23,Auchan,GPLc,1,0,0
31170001,2024-04-05,Intermarché,GPLc,3,2,0
69200001,2024-07-20,Roady,GPLc,0,1,0
31370001,2024-06-05,Avia,GPLc,1,0,0
31190003,2024-03-25,Systéme U,GPLc,1,1,0
15100005,2024-04-12,Intermarché,GPLc,1,0,0
38240003,2024-03-18,Systéme U,GPLc,0,1,0
31190003,2024-07-29,Auchan,GPLc,1,0,0
13220003,2024-06-29,ENI,GPLc,0,2,0
69200001,2024-01-13,BP,GPLc,0,3,0
29290001,2024-02-07,Total Access,GPLc,0,2,0
50300001,2024-08-05,Systéme U,GPLc,1,0,0
56006001,2024-07-20,Total Access,GPLc,0,1,0
47200008,2024-02-01,Leclerc,GPLc,5,0,0
94430003,2024-05-12,Leclerc,GPLc,0,1,0
13741001,2024-02-22,Auchan,GPLc,0,1,0
13741001,2024-03-01,Avia,GPLc,0,2,0
38240003,2024-04-18,Total,GPLc,0,1,2
78120003,2024-03-07,Auchan,GPLc,1,0,0
17170003,2024-03-08,Total Access,GPLc,0,2,0
94430003,2024-02-05,Esso,GPLc,0,5,0
31190003,2024-01-30,Géant,GPLc,1,0,0
69200001,2024-01-23,Auchan,GPLc,1,2,0
6156001,2024-07-10,Avia,GPLc,0,2,0
62901001,2024-06-21,Esso,GPLc,0,1,0
31370001,2024-02-12,Géant,GPLc,1,0,0
59160002,2024-06-18,CORA,GPLc,2,1,1
56190011,2024-07-28,Leclerc,GPLc,2,0,0
17170003,2024-01-31,Total,GPLc,0,1,0
29280001,2024-02-02,Total,GPLc,0,1,0
31370001,2024-02-13,Avia,GPLc,1,0,0
13741001,2024-01-10,Auchan,GPLc,0,1,0
6156001,2024-02-06,Géant,GPLc,1,0,1
31370001,2024-03-01,Intermarché,GPLc,2,0,0
31190003,2024-07-13,Systéme U,GPLc,1,1,0
69132001,2024-05-11,Systéme U,GPLc,0,1,0
29290001,2024-06-01,Total,GPLc,0,1,0
30900002,2024-02-24,Total,GPLc,0,1,1
34600001,2024-01-17,Auchan,GPLc,1,0,0
59160002,2024-04-20,Avia,GPLc,0,2,0
59290001,2024-03-29,Total Access,GPLc,0,5,0
12400001,2024-07-23,Leclerc,GPLc,0,0,1
31170001,2024-06-05,Systéme U,GPLc,2,1,0
6156001,2024-06-08,Avia,GPLc,0,2,0
31190003,2024-07-09,Total,GPLc,1,0,0
74200003,2024-07-27,Avia,GPLc,0,1,0
29300004,2024-05-05,Casino,GPLc,0,1,0
56190011,2024-06-05,Auchan,GPLc,1,0,0
29196001,2024-02-23,Leclerc,GPLc,1,0,2
6156001,2024-01-06,BP,GPLc,0,2,0
69200001,2024-02-29,Avia,GPLc,0,2,0
69200001,2024-05-21,Esso,GPLc,0,1,0
69200001,2024-05-16,Dyneff,GPLc,0,1,0
38240003,2024-01-17,Total,GPLc,0,1,2
69200001,2024-06-18,Total Access,GPLc,0,1,0
38150001,2024-07-27,ENI,GPLc,0,1,0
47200008,2024-01-11,Leclerc,GPLc,4,1,0
69132001,2024-07-18,Esso,GPLc,0,1,0
60280001,2024-03-01,Total,GPLc,0,1,0
34600001,2024-03-18,Intermarché,GPLc,1,0,0
47200008,2024-01-18,Systéme U,GPLc,1,0,0
94430003,2024-02-07,Systéme U,GPLc,0,1,0
13220003,2024-07-06,Leclerc,GPLc,0,1,0
31370001,2024-06-21,Systéme U,GPLc,1,0,1
31190003,2024-05-07,Géant,GPLc,1,0,0
59430001,2024-01-27,Total Access,GPLc,1,0,0
69132001,2024-01-23,Total,GPLc,0,1,0
31170001,2024-01-23,Leclerc,GPLc,2,0,0
69200001,2024-05-03,Auchan,GPLc,1,2,0
38240003,2024-03-31,Systéme U,GPLc,0,1,0
59290001,2024-05-21,Systéme U,GPLc,0,1,0
69132001,2024-05-19,Total,GPLc,0,1,0
60280001,2024-07-10,Esso,GPLc,0,1,0
69200001,2024-03-15,Systéme U,GPLc,0,1,0
13220003,2024-07-21,ENI,GPLc,0,2,0
38240003,2024-06-21,Systéme U,GPLc,0,1,0
69200001,2024-02-17,Esso,GPLc,0,1,0
94430003,2024-04-29,Auchan,GPLc,0,1,0
71100002,2024-07-05,Géant,GPLc,0,1,0
59430001,2024-04-14,Total Access,GPLc,1,0,0
31190003,2024-01-07,Avia,GPLc,1,0,0
29196001,2024-01-07,Total,GPLc,0,1,0
50300001,2024-06-12,Systéme U,GPLc,1,0,0
31220002,2024-03-05,Intermarché,GPLc,1,0,0
29300004,2024-01-18,Avia,GPLc,0,0,1
50300001,2024-05-31,Systéme U,GPLc,1,0,0
50300001,2024-08-04,Intermarché,GPLc,0,1,0
69200001,2024-02-29,Total Access,GPLc,1,0,0
59160002,2024-06-16,Total,GPLc,2,1,0
13741001,2024-01-17,ENI,GPLc,0,2,0
94430003,2024-02-15,Total,GPLc,0,11,0
13741001,2024-06-10,Géant,GPLc,2,0,0
78410002,2024-04-02,Total,GPLc,0,4,0
62901001,2024-05-18,Total,GPLc,1,1,0
60280001,2024-08-01,Esso,GPLc,0,1,0
31190003,2024-08-02,Avia,GPLc,1,0,0
13220003,2024-01-10,Total,GPLc,0,2,0
4000001,2024-08-02,Auchan,GPLc,0,1,0
13741001,2024-02-11,ENI,GPLc,0,2,0
29196001,2024-04-20,Géant,GPLc,0,0,1
78120003,2024-02-03,Intermarché,GPLc,0,1,0
30900002,2024-02-22,Leclerc,GPLc,0,1,0
4000001,2024-02-18,Auchan,GPLc,1,0,0
13741001,2024-06-02,Total,GPLc,1,2,0
29290001,2024-04-29,Total,GPLc,0,1,0
74200003,2024-01-04,Total Access,GPLc,0,1,0
30900002,2024-07-23,Total,GPLc,0,1,1
35301001,2024-02-01,Leclerc,GPLc,0,0,1
29290001,2024-03-10,Géant,GPLc,0,1,0
60280001,2024-04-28,Esso,GPLc,0,1,0
69200001,2024-04-23,BP,GPLc,0,3,0
59430001,2024-05-31,Auchan,GPLc,1,0,0
59160002,2024-06-16,Intermarché,GPLc,1,0,0
35301001,2024-04-03,Leclerc,GPLc,1,0,0
50300001,2024-05-30,Leclerc,GPLc,1,1,0
69132001,2024-06-23,Total Access,GPLc,1,0,0
17170003,2024-06-06,Total Access,GPLc,0,2,0
22200003,2024-06-25,Intermarché,GPLc,0,1,0
56006001,2024-05-09,Leclerc,GPLc,1,0,0
47200008,2024-03-26,Systéme U,GPLc,1,0,0
59290001,2024-06-30,Total Access,GPLc,0,4,0
29280001,2024-05-16,Total Access,GPLc,0,2,0
56190011,2024-03-17,Auchan,GPLc,1,0,0
13220003,2024-04-19,Géant,GPLc,0,3,0
31370001,2024-06-11,Intermarché,GPLc,2,0,0
6156001,2024-07-06,Avia,GPLc,0,2,0
31170001,2024-04-13,Total,GPLc,1,0,0
59290001,2024-06-14,Intermarché,GPLc,0,1,0
59160002,2024-01-23,Total Access,GPLc,4,1,0
15100005,2024-03-14,Intermarché,GPLc,1,0,0
78120003,2024-02-21,Esso,GPLc,0,1,0
69132001,2024-04-23,ENI,GPLc,0,1,0
69132001,2024-01-28,Total,GPLc,0,1,0
34600001,2024-05-07,Intermarché,GPLc,1,0,0
69132001,2024-07-04,Auchan,GPLc,1,1,1
69200001,2024-02-14,Avia,GPLc,0,2,0
78410002,2024-06-19,Total Access,GPLc,0,4,1
12400001,2024-05-19,Leclerc,GPLc,0,0,1
22200003,2024-08-07,Intermarché,GPLc,0,1,0
78120003,2024-07-14,Esso,GPLc,0,1,0
78410002,2024-04-21,Total Access,GPLc,0,4,1
94430003,2024-05-02,Systéme U,GPLc,0,1,0
29196001,2024-04-01,Total,GPLc,0,1,0
71100002,2024-04-22,BP,GPLc,0,1,0
29280001,2024-05-29,Géant,GPLc,0,1,0
71100002,2024-03-18,ENI,GPLc,0,1,0
34600001,2024-01-21,Systéme U,GPLc,0,1,0
29280001,2024-05-01,Total Access,GPLc,0,2,0
29196001,2024-01-02,Leclerc,GPLc,1,0,2
29196001,2024-06-29,Total,GPLc,0,1,0
47200008,2024-03-17,Systéme U,GPLc,1,0,0
69132001,2024-01-11,Esso,GPLc,0,1,0
31170001,2024-04-26,Leclerc,GPLc,2,0,0
31190003,2024-06-30,Intermarché,GPLc,1,0,2
94430003,2024-07-28,CORA,GPLc,0,1,0
69132001,2024-01-04,Esso,GPLc,0,1,0
4000001,2024-08-11,Systéme U,GPLc,0,1,0
38150001,2024-08-05,Auchan,GPLc,1,1,0
6156001,2024-03-28,Géant,GPLc,1,0,1
74200003,2024-01-19,Total Access,GPLc,0,1,0
15100005,2024-08-12,Intermarché,GPLc,1,0,0
35301001,2024-08-06,Intermarché,GPLc,0,1,0
35301001,2024-03-26,Leclerc,GPLc,1,0,0
38150001,2024-05-23,Leclerc,GPLc,0,1,0
31190003,2024-01-23,Géant,GPLc,1,0,0
34600001,2024-07-06,Dyneff,GPLc,1,0,0
29196001,2024-02-19,Leclerc,GPLc,1,0,2
31370001,2024-02-29,Auchan,GPLc,1,0,0
38240003,2024-01-26,Systéme U,GPLc,0,1,0
59160002,2024-03-02,Total,GPLc,1,2,0
29300004,2024-06-24,Avia,GPLc,0,1,0
31220002,2024-07-11,Total,GPLc,1,1,0
13741001,2024-01-16,BP,GPLc,0,1,0
59430001,2024-06-15,CORA,GPLc,0,0,1
17170003,2024-04-16,Avia,GPLc,0,1,0
69200001,2024-01-19,Avia,GPLc,0,2,0
22200003,2024-06-29,Total Access,GPLc,0,2,0
31190003,2024-04-01,Leclerc,GPLc,1,0,0
17170003,2024-08-08,Avia,GPLc,0,1,0
71100002,2024-01-29,BP,GPLc,0,1,0
94430003,2024-01-21,Total,GPLc,0,11,0
50300001,2024-02-22,Intermarché,GPLc,0,1,0
31370001,2024-07-30,Auchan,GPLc,1,0,0
34600001,2024-03-08,Auchan,GPLc,1,0,0
47200008,2024-04-16,Intermarché,GPLc,1,0,0
60280001,2024-03-21,Esso,GPLc,0,1,0
78120003,2024-07-10,Esso,GPLc,0,1,0
4000001,2024-04-12,Auchan,GPLc,0,1,0
50300001,2024-04-24,Leclerc,GPLc,1,1,0
69200001,2024-02-15,Systéme U,GPLc,0,1,0
71100002,2024-02-15,Leclerc,GPLc,0,3,0
69200001,2024-03-04,Systéme U,GPLc,0,1,0
69132001,2024-05-21,ENI,GPLc,0,1,0
13220003,2024-01-10,Total Access,GPLc,0,7,0
6156001,2024-02-03,Géant,GPLc,1,0,1
17170003,2024-01-23,Intermarché,GPLc,0,2,0
29300004,2024-02-17,Avia,GPLc,0,1,0
31370001,2024-05-22,Auchan,GPLc,1,0,0
30900002,2024-03-21,Intermarché,GPLc,0,2,0
78120003,2024-03-12,BP,GPLc,0,5,0
13220003,2024-03-08,Total Access,GPLc,7,0,0
56190011,2024-01-14,Auchan,GPLc,1,0,0
69200001,2024-03-02,Systéme U,GPLc,0,1,0
38150001,2024-05-15,Total Access,GPLc,0,5,0
69132001,2024-03-29,Total Access,GPLc,1,0,0
31190003,2024-07-22,Auchan,GPLc,1,0,0
47200008,2024-02-05,Intermarché,GPLc,1,0,0
69132001,2024-06-20,Esso,GPLc,0,1,0
59160002,2024-03-24,Auchan,GPLc,0,2,1
69132001,2024-03-20,ENI,GPLc,0,1,0
17170003,2024-08-06,Systéme U,GPLc,1,2,0
31190003,2024-03-14,Total Access,GPLc,3,0,0
35301001,2024-08-11,Systéme U,GPLc,1,2,0
59430001,2024-08-01,Total,GPLc,1,1,0
31220002,2024-03-28,Systéme U,GPLc,1,0,1
78410002,2024-01-15,Intermarché,GPLc,0,1,0
34600001,2024-07-04,Total Access,GPLc,1,0,0
30900002,2024-07-30,Total Access,GPLc,0,0,2
59290001,2024-04-16,Systéme U,GPLc,0,1,0
59290001,2024-05-01,Avia,GPLc,0,2,0
38150001,2024-01-31,Auchan,GPLc,1,1,0
13741001,2024-04-23,Total,GPLc,1,2,0
60280001,2024-07-20,Auchan,GPLc,0,1,0
94430003,2024-08-04,Esso,GPLc,0,5,0
4000001,2024-02-13,Auchan,GPLc,1,0,0
6156001,2024-03-09,Géant,GPLc,1,0,1
78120003,2024-03-09,BP,GPLc,0,5,0
71100002,2024-03-30,Leclerc,GPLc,0,3,0
56006001,2024-01-05,Total,GPLc,0,1,0
78120003,2024-01-17,Esso,GPLc,0,1,0
31370001,2024-07-17,Total,GPLc,1,1,0
30900002,2024-01-04,Leclerc,GPLc,0,0,1
78120003,2024-05-12,Total,GPLc,0,3,0
31190003,2024-07-11,Total,GPLc,1,0,0
31190003,2024-05-29,Leclerc,GPLc,1,0,0
31170001,2024-01-26,Avia,GPLc,0,1,0
94430003,2024-07-07,Total,GPLc,0,11,0
31190003,2024-06-23,Total Access,GPLc,3,0,0
47200008,2024-03-30,Intermarché,GPLc,1,0,0
59290001,2024-02-28,Intermarché,GPLc,0,1,0
38150001,2024-05-16,Avia,GPLc,0,3,0
71100002,2024-02-26,Géant,GPLc,0,1,0
17170003,2024-03-21,Total Access,GPLc,0,2,0
59160002,2024-05-11,Total,GPLc,2,1,0
13220003,2024-04-28,Total Access,GPLc,0,1,6
38150001,2024-07-13,Intermarché,GPLc,0,1,0
62901001,2024-04-05,Total,GPLc,1,1,0
17170003,2024-03-31,Systéme U,GPLc,1,2,0
31170001,2024-05-15,Systéme U,GPLc,1,2,0
13220003,2024-06-04,Avia,GPLc,0,2,0
78410002,2024-04-28,Intermarché,GPLc,0,1,0
13741001,2024-03-04,ENI,GPLc,0,2,0
